"","ENSG00000049768","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000115423","ENSG00000133063","ENSG00000134121","ENSG00000159899","ENSG00000165138","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000196533","ENSG00000228486","ENSG00000230063","ENSG00000254977","cancer_type"
"HD-33-1",-0.504199158802513,-0.449923050943037,2.91804464588224,0.377672016337202,1.49480578532687,-0.455608707943101,2.22181274845057,-0.440006424941422,1.11607348802019,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,2.09728849315342,"HC"
"HD-35-2",-0.504199158802513,0.638875032941573,-0.509007746483544,-0.458621758446677,-0.444045139577054,0.699976941949634,-0.450672281864098,-0.440006424941422,0.816239502264244,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,0.924701220678667,0.993728753090353,"HC"
"HD-36",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,1.16682829778352,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,1.24670684110931,-0.42753600107755,-0.504940112708961,"HC"
"HD-37-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,0.67019545527337,1.07698619528096,-0.455608707943101,-0.450672281864098,-0.440006424941422,4.07347549262841,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,2.98047657931574,"HC"
"HD-38-2",-0.504199158802513,-0.449923050943037,2.34575535622783,0.577081152429355,-0.444045139577054,2.29545145115343,1.9009426511778,2.0475168853121,-0.454939538219349,-0.447146324040723,-0.445254053804432,1.17844837816159,-0.322196680607796,3.19577976234464,0.744686139222944,-0.42753600107755,2.28552139879605,"HC"
"HD-44-2",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,2.40146996034533,-0.455608707943101,2.51601494965391,2.57496655857604,1.55634869686472,-0.447146324040723,-0.445254053804432,1.9352840751874,0.840104012379531,1.22805378256269,-0.46163066697826,1.09363299634642,1.86628767037519,"HC"
"HD-47-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
"HD-48-1",-0.504199158802513,-0.449923050943037,1.11460276423839,-0.458621758446677,4.65132899062399,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,2.52965798315193,2.57578826737374,1.87381368626275,"HC"
"HD-49-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,1.26437792194597,-0.440006424941422,1.97259150880278,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,1.16502347931129,"HC"
"HD-50-1",3.80777479304716,1.8255915519336,1.01697618517419,-0.458621758446677,1.47317486736168,1.9594874059515,1.84540993977138,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,2.91421363252822,-0.322196680607796,1.76648449376606,2.3561996746807,-0.42753600107755,-0.504940112708961,"HC"
"HD-51-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,2.54555988055244,-0.455608707943101,1.64899477811217,3.59906911567193,3.63751236664986,-0.447146324040723,-0.445254053804432,1.60563763297942,-0.322196680607796,-0.449906669511745,2.82608282616786,4.24285912431699,2.98131739936045,"HC"
"HD-53-1",1.586565619665,-0.449923050943037,2.60956884447739,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,1.62287292850018,2.0546999598412,-0.447146324040723,-0.445254053804432,-0.534776723349047,-0.322196680607796,-0.449906669511745,-0.46163066697826,2.24213352177426,-0.504940112708961,"HC"
"HD-54-1",-0.504199158802513,-0.449923050943037,-0.509007746483544,-0.458621758446677,-0.444045139577054,-0.455608707943101,-0.450672281864098,-0.440006424941422,-0.454939538219349,-0.447146324040723,-0.445254053804432,2.66568715451702,-0.322196680607796,-0.449906669511745,-0.46163066697826,-0.42753600107755,-0.504940112708961,"HC"
