"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000105364",3.5221592725989,-1.86101566096804,0.467239457594901,-3.98300192913405,6.8050202975126e-05,0.000300715583727204
"ENSG00000205809",3.502126424539,-2.18381941401557,0.548304563606369,-3.98285835823053,6.80913407455834e-05,0.000300757809796007
"ENSG00000105669",110.011484821414,-0.77165843404741,0.19376131261678,-3.98252067776602,6.81881900468888e-05,0.000300906456819519
"ENSG00000204397",330.899568905387,0.623452497290111,0.156544503505087,3.98258950861123,6.8168438271704e-05,0.000300906456819519
"ENSG00000115524",329.514111229911,-0.823552067284353,0.206900148125949,-3.98043246824078,6.87900056344825e-05,0.000303421595024167
"ENSG00000165630",9.52558501563251,-1.2401793877912,0.311586885852589,-3.98020405896649,6.88561365470539e-05,0.000303572679785923
"ENSG00000141040",3.2385814589343,-2.6480471209286,0.66539657385127,-3.97965247341429,6.90160841956602e-05,0.000303996378258683
"ENSG00000153140",9.4977466149791,-1.56420803492561,0.39305074907286,-3.97965921351203,6.90141275961245e-05,0.000303996378258683
"ENSG00000099341",69.2640717464055,-0.700524674949382,0.176045214039424,-3.97923157849951,6.9138370837331e-05,0.000304394223524689
"ENSG00000124067",1.72481951280258,-2.90932539009839,0.731497496145535,-3.97721852149657,6.97260839341129e-05,0.000306839878606542
"ENSG00000184983",957.691970409784,0.423487859665618,0.106484109793748,3.97700521219439,6.97886359077284e-05,0.000306973293186742
"ENSG00000244005",1.67602705092347,-3.05684158951301,0.768811476661694,-3.97606133923276,7.00660600715517e-05,0.000308051288116984
"ENSG00000121274",7.91240248380797,-2.24418212452748,0.564516046116558,-3.97540891878229,7.02584296669577e-05,0.000308714526072404
"ENSG00000132965",69.554775333187,-1.15265909863067,0.289956216234694,-3.97528672983406,7.02945132275377e-05,0.000308714526072404
"ENSG00000227077",1.0196081852454,-2.38259777955559,0.599362464859171,-3.97522020354648,7.03141664445075e-05,0.000308714526072404
"ENSG00000116815",24.7991740432239,-1.18507257795713,0.298137239354203,-3.97492302714054,7.04020218838628e-05,0.000308957813087569
"ENSG00000005379",0.708320319652268,-2.8600538891603,0.719858747485863,-3.97307652251106,7.0950242979167e-05,0.000311220250525383
"ENSG00000196092",1.35329894862308,-2.41378191855498,0.607645036583418,-3.97235519626205,7.11654972807455e-05,0.000312020732322532
"ENSG00000110888",9.63831754987556,-1.68190277952285,0.423426524839085,-3.97212427861487,7.12345369208947e-05,0.000312179703220285
