"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000229956",0.364200704170837,-1.28375858991107,1.14763007952559,-1.11861706382056,0.263303540593811,0.359271151698361
"ENSG00000185344",6.00671387551515,0.531132508797151,0.474961768385324,1.11826370910397,0.26345438164102,0.359425150331644
"ENSG00000132394",2.31623815627935,-0.558530485075377,0.500113442113788,-1.11680758412468,0.264076605401207,0.360222109183775
"ENSG00000127472",0.620773949959472,0.945215426657794,0.846575554206078,1.11651632504818,0.264201186245406,0.360340110480837
"ENSG00000180385",0.776461416555007,0.567827190812595,0.508694008223592,1.11624509357895,0.264317237076053,0.360446445488151
"ENSG00000145354",15.4691885570515,0.198544417207371,0.177942653645072,1.11577754484538,0.264517367966257,0.360667392368917
"ENSG00000151789",179.289143728879,-0.177116686455492,0.158824252405775,-1.1151740604639,0.264775839528752,0.360967811192756
"ENSG00000259953",0.375971030893155,1.0036330946163,0.900548636595841,1.11446850712043,0.265078247736001,0.361328033497554
"ENSG00000141232",0.429973460989345,-0.736639576896642,0.661054007031898,-1.11434099038915,0.265132928241537,0.361333603993521
"ENSG00000146282",92.6429850585767,-0.209174902464643,0.187727931261801,-1.11424496641863,0.265174109451352,0.361333603993521
"ENSG00000174944",0.939763579003479,-0.720362980251906,0.646534036478546,-1.11419189030709,0.265196873767857,0.361333603993521
"ENSG00000263753",3.30347389795047,-0.347547590584664,0.312038945996073,-1.11379555354939,0.265366904957854,0.361513227079477
"ENSG00000064995",3.43866076173264,-0.32752396399058,0.294134080464434,-1.11351926126148,0.265485480655712,0.361622709977786
"ENSG00000138190",33.988853937866,-0.242769026221908,0.218151112946414,-1.11284798387227,0.265773723176355,0.361922496063168
"ENSG00000254877",4.41621585470784,-0.243160790026976,0.218506957498098,-1.11282859278791,0.265782052793641,0.361922496063168
"ENSG00000019169",3.76471536933216,-0.631467300794409,0.567582608149206,-1.11255576144858,0.265899269042209,0.361926420022799
"ENSG00000122786",550.913008070127,0.165755303744366,0.14896265350654,1.11273060624614,0.265824146556083,0.361926420022799
"ENSG00000196591",73.4404303045531,-0.183844040167955,0.165244923035778,-1.11255484761943,0.26589966170948,0.361926420022799
"ENSG00000187961",0.310232281190486,-1.15189368765008,1.03594902839022,-1.11192120083363,0.266172032304067,0.362245055180571
"ENSG00000136449",0.514925361286753,-1.38160586366498,1.24377255228839,-1.11081874344549,0.266646376878625,0.362838434332035
"ENSG00000180316",0.360062179803295,-1.20674033116228,1.08703709273207,-1.11011881676398,0.266947829778658,0.363144208858016
"ENSG00000233306",0.356492873505638,-0.844744433159913,0.760897050431177,-1.11019543666416,0.266914818771343,0.363144208858016
"ENSG00000091181",0.450653132289802,-1.35897681885408,1.22506779872378,-1.10930743610256,0.267297578290675,0.363567732242447
"ENSG00000188916",0.315790603482002,1.41680287802314,1.27759240082099,1.10896313809685,0.267446084338568,0.363717451096451
"ENSG00000001460",2.54580729738599,0.645113398926248,0.582290279301391,1.10788969326472,0.26790945732878,0.364295273586145
"ENSG00000140264",1529.15784486535,-0.269349496581612,0.243164446590304,-1.10768453348538,0.267998081230332,0.364357727979242
"ENSG00000228541",7.43713909111448,0.375934928765263,0.339412411444587,1.10760513195505,0.268032386114907,0.364357727979242
"ENSG00000196867",0.612465322831651,1.06900429795163,0.965321080540226,1.10740801118046,0.268117563831267,0.364368843207799
"ENSG00000226266",1.75211627308514,-0.498298778298257,0.449952391595453,-1.10744778248956,0.268100376782022,0.364368843207799
"ENSG00000153048",5.26036151987564,-0.305986498621626,0.276340326397252,-1.10728138238411,0.268172291119285,0.364390892053541
"ENSG00000183137",25.1778556713548,0.234121795886805,0.2114564094112,1.10718703934639,0.26821306991876,0.364393984167549
"ENSG00000169826",11.699206027446,0.340071418989119,0.307349913277689,1.1064633640611,0.268526012719782,0.364766784036172
"ENSG00000137713",22.0943883506877,-0.334434775650455,0.302565040429685,-1.10533184922987,0.269015822187272,0.365379698791668
"ENSG00000101452",4.41351589690657,-0.635134696303848,0.574906237955369,-1.10476222794639,0.269262631468272,0.365662439979298
"ENSG00000176658",0.930390516252711,-1.00421153281367,0.909801510106741,-1.1037699120722,0.269692959747649,0.366194285660223
"ENSG00000141367",144.188898334274,0.297422413583283,0.269692749948618,1.10281946266612,0.270105574355216,0.366701930239244
"ENSG00000121989",9.562329455888,-0.328390947928121,0.297888328332612,-1.1023961555199,0.270289482181535,0.366898975812687
