"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000176024",1.43528208071316,-1.26504183180336,0.786022073141021,-1.60942278217217,0.107523927013967,0.166245101326414
"ENSG00000122085",42.9770839070041,-0.165274915197038,0.102699640481172,-1.60930373682602,0.107549942398567,0.166257414231659
"ENSG00000211804",1.22861135494897,-1.05304486026369,0.654378380961482,-1.6092292943976,0.107566213088774,0.166257414231659
"ENSG00000106733",121.872460487927,0.264044608133444,0.164093381228092,1.6091118737228,0.107591881386052,0.166270560993471
"ENSG00000128487",34.766460399903,-0.276819269881472,0.172081870876896,-1.60864865352088,0.10769318918018,0.16640057683853
"ENSG00000063127",0.902129776987748,-1.48225630029886,0.921662156148603,-1.60824255440067,0.107782066527216,0.166453843902027
"ENSG00000081870",78.2317042700385,-0.245117144581107,0.152426681982992,-1.60809867007705,0.107813570446451,0.166453843902027
"ENSG00000153832",0.400949291737978,-1.53911025442486,0.95700829197753,-1.60825174382187,0.107780054722567,0.166453843902027
"ENSG00000173041",1.42123040705569,-0.918755603711027,0.571304628432992,-1.60817111919965,0.107797706575026,0.166453843902027
"ENSG00000262097",0.635727630706357,-1.31478459711566,0.817549959834654,-1.60820091946622,0.107791181875844,0.166453843902027
"ENSG00000126214",0.542394385219246,-1.1621982657778,0.722822169551941,-1.60786195378902,0.107865416075769,0.166507353559918
"ENSG00000125741",0.360610631013499,-1.29443151766772,0.805109038150673,-1.60777168846721,0.107885191194868,0.166511348143361
"ENSG00000007350",4.82783316405667,-0.902766768385055,0.561529394187741,-1.6076928077664,0.107902474547311,0.166511496243127
"ENSG00000215039",230.601248050347,0.183830521155562,0.114364989653537,1.60740207044539,0.107966196201885,0.166583294920187
"ENSG00000186448",1.38716675145441,-1.24766430577096,0.776239630867784,-1.60731848279398,0.107984521837213,0.16658503942021
"ENSG00000254429",0.813116904547195,0.711773602960629,0.442960548903766,1.60685551957645,0.108086065812017,0.166715141790609
