"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000138111",1.16338425498274,-0.765272042820671,0.67408704197139,-1.13527184943744,0.256261433255385,0.405739568232155
"ENSG00000230590",11.7364522087176,0.316133166888202,0.278450311791542,1.13533062633046,0.256236814637068,0.405739568232155
"ENSG00000251247",3.11441557088366,-0.404971848202621,0.356702178554633,-1.13532204889686,0.256240407180594,0.405739568232155
"ENSG00000122966",0.80635733246285,-1.10293255737511,0.971786647259648,-1.13495339793491,0.256394844778431,0.405877615287435
"ENSG00000077463",1.10231695493621,-0.770858863135795,0.67942530070301,-1.13457485662983,0.256553492956194,0.406047946407518
"ENSG00000176293",2.04930133369422,-0.560030479201684,0.493646819684752,-1.13447601983808,0.256594927071554,0.406047946407518
"ENSG00000087299",0.957227224006604,-1.21509162345166,1.07140377404892,-1.13411176335485,0.256747669889174,0.406216448521953
"ENSG00000114541",336.420524082096,0.187211458316012,0.165129109958004,1.13372777436772,0.256908755424756,0.406326519388164
"ENSG00000142784",10.0618265646283,0.313626128413908,0.276687079595826,1.13350478407608,0.257002333297103,0.406326519388164
"ENSG00000172785",41.3659469678212,0.225614591514165,0.19901955563013,1.13363026462315,0.256949672477156,0.406326519388164
"ENSG00000174579",1.15293294328728,-0.623356019899567,0.549910069091442,-1.13355993086192,0.256979188747642,0.406326519388164
"ENSG00000160050",20.9569514970547,-0.192182180424935,0.16965739772133,-1.13276628668208,0.257312412623463,0.406743527497143
"ENSG00000144909",4.95570169800799,-0.608540071734159,0.537461205879721,-1.13224929553398,0.257529640615107,0.407013638272365
"ENSG00000144749",0.899623400838832,-0.901106010789245,0.796090814898938,-1.13191358815469,0.257670765377494,0.40709013867934
"ENSG00000162419",6.9048586499566,-0.561377056583672,0.495951086400901,-1.13192020740909,0.257667982255125,0.40709013867934
"ENSG00000136573",4.24233564326094,-0.669864692042279,0.591895075748172,-1.13172878013143,0.257748477916807,0.407139662634913
"ENSG00000005700",33.2108528945577,-0.399931462465582,0.353417590960901,-1.13161164779098,0.257797740967514,0.407141021134767
"ENSG00000165714",1.40139890774519,-0.694197496015542,0.613516266489295,-1.13150625978986,0.257842070211871,0.407141021134767
"ENSG00000117262",2.50223046219044,-0.333421794907413,0.29472271815691,-1.13130673126426,0.25792601216538,0.407200343909421
"ENSG00000132932",0.482312817366683,-1.38925843402826,1.22826553383172,-1.1310733679014,0.258024212529168,0.407282151755999
"ENSG00000018510",7.79296561849545,-0.467157126218033,0.413350220238748,-1.13017268007794,0.258403469183954,0.407526727648874
"ENSG00000114779",8.53726978112261,0.234471354806194,0.207402805830924,1.13051197097756,0.258260557104435,0.407526727648874
"ENSG00000116133",0.700684571470254,-0.759402746164166,0.671866177197603,-1.13028869726957,0.258354595635118,0.407526727648874
"ENSG00000134955",1.48512929761946,-1.00122337704311,0.885676331062686,-1.1304619327941,0.258281630147766,0.407526727648874
"ENSG00000211801",1.77687253549461,-0.696699534226447,0.616464077396124,-1.13015431031964,0.258411208239259,0.407526727648874
"ENSG00000154059",6.19175369945938,-0.535983677770403,0.474333831319709,-1.12997143020385,0.25848826316089,0.407575047372199
"ENSG00000114784",192.133784892304,-0.127811426057458,0.113170985184027,-1.12936567486467,0.258743606560946,0.407831198925089
"ENSG00000134644",52.9054897950093,-0.358065022447351,0.317042393223545,-1.12939162112267,0.258732665880633,0.407831198925089
"ENSG00000067064",16.4724670741369,0.27086648900384,0.240006903239931,1.12857790899898,0.259075934058767,0.40826467864275
"ENSG00000118217",50.4966738908669,-0.311006902858219,0.275594912720948,-1.12849290209187,0.259111812804521,0.40826467864275
"ENSG00000254231",0.88503529832141,-0.812239070100306,0.719825538693354,-1.12838323515821,0.259158104857611,0.40826467864275
"ENSG00000084444",1.26486153275917,-0.881500947235049,0.781705484801508,-1.12766376131911,0.259461947612148,0.408377014157066
"ENSG00000174417",0.514167556380454,0.848048721709039,0.751899834381359,1.12787459569903,0.259372884086736,0.408377014157066
"ENSG00000186275",0.892240398482555,0.789245305832754,0.699769009277408,1.12786547470535,0.25937673666265,0.408377014157066
"ENSG00000204677",0.669852251000544,-0.788743559411196,0.699402926568157,-1.1277384315239,0.259430401987055,0.408377014157066
"ENSG00000247345",3.97261123853833,-0.337193246965247,0.298992009361961,-1.12776675097373,0.25941843867622,0.408377014157066
"ENSG00000260075",0.491185928397742,-1.12926298684288,1.00175084505489,-1.12728927798509,0.259620194168153,0.408552853940959
"ENSG00000185862",0.880608322037272,-0.699069560310351,0.620236734795739,-1.12710118748541,0.259699701347964,0.408604744228001
