"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000105518",1.23385889055056,-0.68160842858316,0.724923198780636,-0.940249159813986,0.34708977096396,0.48891139780945
"ENSG00000254893",0.56158680714501,0.640948193008792,0.681962959108299,0.939857780321183,0.347290516083709,0.489113255781142
"ENSG00000100479",3.10522373999086,-0.782460951346239,0.833350534533231,-0.938933760670717,0.347764754306188,0.48953825143283
"ENSG00000123066",21.6008193465258,-0.402963475386269,0.429086966718978,-0.939118422700036,0.347669946577468,0.48953825143283
"ENSG00000144339",0.523451263354387,1.40889721550662,1.50039667193709,0.939016489344554,0.347722278367474,0.48953825143283
"ENSG00000166086",204.451461553699,0.322941711270438,0.344262427128965,0.938068420546688,0.348209249450835,0.490082935384109
"ENSG00000100181",319.481882027534,0.259544318527373,0.27679423381498,0.937679643647717,0.34840906814998,0.490258638255894
"ENSG00000164338",5.79394378245224,-0.863691409694487,0.921171104450262,-0.937601500439945,0.348449240014641,0.490258638255894
"ENSG00000236876",0.590251951647844,0.8181524570059,0.873629510869775,0.936498191540436,0.349016743260113,0.490975973708882
"ENSG00000128641",0.515614350366023,-1.19142079970767,1.27281062275862,-0.936055041028376,0.349244849426798,0.49121570744453
"ENSG00000158169",1.21550221586582,-1.15863763553787,1.23842848373601,-0.935570887422237,0.349494169602972,0.491485194743073
"ENSG00000102125",5.79926083147094,-0.607711706644204,0.649647130899736,-0.935448919481176,0.349556996136305,0.491492374851493
"ENSG00000146007",79.7044092949273,-0.193728846944821,0.207231158749736,-0.934844200619364,0.349868596898439,0.491849282250323
"ENSG00000172466",61.9486457151605,-0.139438003095497,0.149183715003454,-0.934673084741647,0.349956801820015,0.491892071227704
"ENSG00000214776",13.3563533890271,0.386890420971343,0.41439670710917,0.933623299447257,0.35049824230885,0.492571799514748
"ENSG00000248712",3.48709060199244,-0.521956520256573,0.559158178002101,-0.933468454528463,0.35057815053373,0.49260279732586
"ENSG00000141447",4.45526650512473,-0.656618838706183,0.704301264717683,-0.932298253034356,0.351182410307335,0.493370437843088
"ENSG00000174989",1.12896440549493,-0.890585480702636,0.955564637650578,-0.931999202997189,0.351336937321353,0.493424710752321
"ENSG00000185917",5.76160484942538,-0.514815379849432,0.552355409111757,-0.932036459418959,0.35131768360008,0.493424710752321
"ENSG00000136689",3.89819422848254,0.714208804640182,0.766867103202828,0.931333214917268,0.351681225644437,0.493826786999074
"ENSG00000250722",0.58047309811381,1.05566407870755,1.13398458912115,0.930933355563236,0.351888039040703,0.494035721752941
"ENSG00000086730",46.2169348296475,-0.376487699046138,0.4047314626764,-0.93021604141301,0.352259237889555,0.49436684969514
"ENSG00000112029",1.82792562267931,-0.72215713890767,0.776284672275208,-0.930273602840957,0.3522294416075,0.49436684969514
"ENSG00000115159",74.2126714338495,0.319017298658542,0.342977341097721,0.930141033916431,0.352298067404593,0.49436684969514
"ENSG00000064225",48.9510021318524,-0.248067069899845,0.266831188924478,-0.929677939448287,0.352537859885778,0.494621828460603
"ENSG00000151461",62.599101286748,-0.250604300022171,0.269772224389405,-0.928947746897893,0.352916166770699,0.495071031310133
"ENSG00000266753",0.611991647138401,-0.840093325770909,0.904503739075084,-0.928789223834454,0.352998330208627,0.49510472438255
"ENSG00000107651",24.6628555030534,-0.410455610423541,0.442820000905024,-0.926912988538599,0.353971712919113,0.496388197547143
"ENSG00000172830",1.50378400386062,0.90821996973425,0.979988610897638,0.926765841597231,0.354048123767847,0.4964135968851
