"","cancer_type","ENSG00000213553","ENSG00000211962","ENSG00000175899","ENSG00000211652","ENSG00000103175","ENSG00000157992","ENSG00000160223","ENSG00000188822","ENSG00000150687","ENSG00000099260","ENSG00000243364","ENSG00000167595","ENSG00000211964","ENSG00000211780","ENSG00000211967","ENSG00000156042","ENSG00000211706","ENSG00000249437","ENSG00000157554","ENSG00000171174","ENSG00000211750","ENSG00000211728","ENSG00000205643","ENSG00000250303","ENSG00000214900","ENSG00000131067","ENSG00000171469","ENSG00000152117","ENSG00000111537","ENSG00000103599","ENSG00000009694","ENSG00000176728","ENSG00000240382","ENSG00000161944","ENSG00000168026","ENSG00000211809","ENSG00000197635","ENSG00000171097","ENSG00000211707","ENSG00000211786","ENSG00000261372","ENSG00000211630","ENSG00000038945","ENSG00000163600","ENSG00000135069","ENSG00000073712","ENSG00000152583","ENSG00000211803","ENSG00000085563","ENSG00000205189","ENSG00000064545","ENSG00000272865","ENSG00000094963","ENSG00000159433","ENSG00000099381","ENSG00000168280","ENSG00000258511","ENSG00000237254","ENSG00000049768","ENSG00000134121","ENSG00000112077","ENSG00000104067","ENSG00000211650","ENSG00000099910","ENSG00000228302","ENSG00000080493","ENSG00000171291","ENSG00000128040","ENSG00000130653","ENSG00000077463","ENSG00000175066","ENSG00000107611","ENSG00000187626","ENSG00000211666","ENSG00000074621","ENSG00000196155","ENSG00000102349","ENSG00000188732","ENSG00000107779","ENSG00000173653","ENSG00000198133","ENSG00000198237","ENSG00000107742","ENSG00000225157","ENSG00000116771","ENSG00000130707","ENSG00000254977","ENSG00000245571","ENSG00000184206","ENSG00000144152","ENSG00000086288","ENSG00000070915","ENSG00000258733","ENSG00000154134","ENSG00000241657","ENSG00000142528","ENSG00000050438","ENSG00000197150","ENSG00000130347","ENSG00000177034","ENSG00000143502","ENSG00000211789","ENSG00000185798","ENSG00000267759","ENSG00000126464","ENSG00000198429","ENSG00000169902","ENSG00000117322","ENSG00000037757","ENSG00000142632","ENSG00000157800","ENSG00000236213","ENSG00000167633","ENSG00000165259","ENSG00000211777","ENSG00000149474","ENSG00000211638"
"73","HC",-0.0994683231876023,-0.0854535248621147,-0.520463623211954,-0.0986979547969385,-0.152280904360688,-0.123351257004782,-0.013844084372515,1.15976302283361,1.20326858942499,-0.172351808036168,1.13340920294171,-0.290307808876143,-0.363802530527348,-0.0621890015504202,-0.1496518338058,-0.143337212580061,0.975645012808111,2.46757696810069,-0.0637243759722334,-0.273409808013047,-0.0776251253494574,-0.083574227029082,-0.422444374902289,-0.0956445740141305,-0.158507313284455,-0.142998794748502,-0.455252609045965,0.363347287390005,-0.26364953958957,-0.205895401555375,0.0186377577805474,0.0987788541136848,0.682435652364158,0.345287277847364,0.388829676779329,-0.173149900167629,-0.589937564258543,1.11280173978431,-0.161649809082689,-0.191084902880406,0.0559746555705064,-0.0207429610459733,0.948938712203694,-0.127730962231945,0.501686560073861,-0.131759727434691,-0.190054017645129,-0.0556326917629962,-0.109804670721788,-0.138275266207846,-0.450274464953048,-0.260953943462818,-0.256887147902539,-0.216412213269661,0.587589397724358,0.877764756528676,-0.119184093342184,-0.125571003425273,-0.0553125657533877,-0.0152458851544995,0.717295533320037,0.790866075939719,0.924055668934777,1.52130880184695,3.06160469136297,1.02694943163216,3.66850343235161,1.67838707019008,-0.271393906234935,-0.0824267179308743,0.551561894875462,0.709546682885726,3.04501735497715,-0.0485127971918214,3.38116125967113,-0.0564680044704458,-0.0623196469333011,-0.255822419817622,0.0694161427512333,-0.432794356929601,0.896463952835698,3.04279077551611,0.297344782277148,1.13069033007285,-0.114604942501945,-0.0107053786729257,-0.0160199200278074,0.773926545795247,3.18892364438558,-0.191219736444565,1.6938411433801,1.54845432403611,0.64761152310971,-0.301609655558994,-0.105541518158876,-0.0902022402787781,-0.158866237396807,-0.599136572291873,1.22296897410939,0.601411050119696,-0.0480552967024885,0.938071683512512,0.800134647754304,3.11777326507791,-0.321750596612608,-0.229653365801116,-0.000563423977322168,-0.432260306850091,-0.0684610494477035,-0.412010099131885,-0.44936613198273,0.699952939783791,1.23025109168708,-0.0165150071954982,-0.153556063570055,-0.576050909858283,-0.0842060559711064
"74","HC",2.29070978087779,0.0445220783928551,0.558419090599326,2.66681567395104,-0.150816404004821,0.00663054517483618,0.114094064651511,1.29883831518859,0.0556903274503368,-0.040906084197875,0.118915569148843,0.968689458956039,2.08698185733071,4.22995375943931,0.00365555200837669,-0.00573023903115757,-0.0479017014026004,1.5334539499001,0.0818826466830653,2.55994146814407,1.23454395866157,0.0337477492941691,0.773883848873496,0.0285176081511406,-0.0328649647150303,-0.027656114928785,-0.347938050935601,0.492665868513761,1.70604104167455,-0.0758007920887466,0.152518602468167,0.24584712134036,2.85465839277802,1.21287107307375,0.508481889115187,2.86215564549298,1.40752697718451,1.47292250637112,-0.0394217881129169,1.10484414181182,0.179223721530795,0.125645542199048,1.0674452635274,0.00821874494563659,0.643211714685975,0.0111617222693558,-0.122615150303448,1.35907211321418,2.04052161624319,-0.0214343630794318,-0.357129100068383,-0.177559518655007,-0.129783342314825,-0.0915791163250286,-0.547636761930748,1.00411820607905,1.11278635359861,0.0147031544724213,0.0608366327204141,0.0985950365083523,-0.287555882610052,-0.181857747202857,-0.0565658650520826,1.27717403446088,0.993863562222079,0.0414570965861432,1.01797970276636,2.51297021234692,1.97488186265616,0.053559665236595,0.684944909364583,1.93115295300319,1.08666643520314,1.18267954840258,0.00697214257226516,0.0546299587131552,0.0443096411722103,0.928858436676409,1.40034360500388,-0.323095167194458,1.01528463855695,-0.026518929172237,1.32063798144079,0.148010949444405,0.0160746867456254,0.143484428173619,1.19654750582328,1.90095182993013,3.52948473629396,-0.0754849815653383,2.50372118016175,0.280302526373245,-0.247735627992241,0.815324417853108,2.23111718448302,1.16773615689585,-0.0345474409987679,-0.519179587130356,-0.358718355214661,-0.259100275788774,3.29712983559785,2.77559445933114,0.925517574537273,4.25055504449448,1.7306263609497,2.73810858065076,0.11331203254778,-0.351177268095966,1.15106365661453,1.97275700577729,1.97151999055819,-0.245105162294382,0.660168030457383,1.37402984078508,-0.0413512670168556,1.48461146714776,2.0552360570218
"75","HC",-0.328028807123315,0.860163460280003,-0.627083059408658,0.947693412498273,-0.154308309258981,-0.362346091806801,-0.249081296644864,-0.363487005903031,0.943221421623267,-0.414038325128398,-0.236003631257449,0.572593493864727,-0.585814630524141,0.812014764806912,0.92795890920923,0.785712509348796,-0.405988109523236,1.39313561892757,-0.331448978508792,-0.499843136961511,-0.316170992252284,0.769983292716285,-0.63993094482555,0.807677783624563,2.30734570743334,1.5565121377232,-0.638930747773253,1.43414411059464,-0.480810455660216,-0.445097652768551,3.81719458107418,-0.171632508408318,-0.35132278048084,-0.694311668729347,0.174590022015942,1.43078467000332,1.08212855662626,0.825183902022005,1.65111013120924,-0.426678410742732,3.19924301567994,-0.289904455680513,1.63812685037912,2.08362189778907,1.98904384069631,-0.394546422871348,-0.314052459652325,3.96225721395607,1.00925905752136,-0.353108203380906,2.0795133434157,-0.414289536954669,-0.490590270260899,0.691791278944007,0.25935740082253,2.43181976905857,0.767012031751904,-0.383490178506623,-0.268873679972081,0.812985770885411,-0.505122702570591,-0.534981705149811,1.56892591542559,0.21838203347805,0.667860237261442,1.87930304579547,-0.408721999098691,2.4754211234481,-0.475892678464511,-0.332462050842505,-0.672081889815277,2.59871853367022,-0.297230521146334,-0.272337492486537,2.66236784443226,0.751807690123063,-0.25837670006307,1.20626009023475,-0.172539904785972,-0.634495974302439,-0.404943435023253,0.759065825167487,0.314776724071656,-0.195778078313663,-0.354882857412299,-0.294210967897847,0.856218985436933,-0.520698601815888,-0.283005973937433,2.81589862129961,1.8019032605519,-0.163358633271025,1.4083341974012,-0.504662760575714,0.77858339424182,-0.318889235819833,2.56011990344997,1.99317426556885,1.52603927865077,2.88187491496867,-0.265072740623334,-0.423344582585326,1.16348155750497,-0.150502834779706,-0.53135489652525,-0.44256302244659,1.86578282619333,0.940656685513232,-0.290164625428768,1.37650399981099,-0.605970561451551,1.06148450358187,0.935937723704452,1.99260151091636,1.46442656843267,2.10230521540094,-0.232731544511653
"76","HC",-0.0516222364751062,1.14917489006282,0.113525233664209,-0.0433384798437489,-0.151751639045089,2.75987523047675,0.0353996863028917,-0.0542416699754086,1.25770599315169,-0.121757961475678,0.0420101707752714,1.93419794787474,-0.317327260591115,1.07919998293039,-0.0906433691104073,-0.0903718828447885,2.17389090535131,1.1508125039779,3.10772955357416,1.60419177329835,2.33717419082055,1.03085834367195,0.701127628656646,2.21537937233536,-0.110147202971232,0.952632588317027,-0.413946919304228,-0.428171845751356,-0.218189800259468,-0.155821602899143,0.0701688895338258,0.155385863674044,0.718764288096127,0.028766757898871,1.95032702327589,-0.129783244992081,1.65658095525565,2.24212554346026,-0.114603883526791,-0.141766546478735,0.103413584352929,0.0356024053541537,-0.0855190049038444,1.16364501355728,1.16707147704107,1.22584030278594,-0.164096598819579,-0.00179416097244616,1.33264380159745,2.95045215640093,1.87279438420737,-0.228855183537259,1.73841386471481,0.969367923550258,1.87275788928036,2.55519199137959,1.03786250631582,3.23478196961337,3.97318792566776,1.06612041087659,-0.334699184360936,-0.258374144822582,-0.130903531857351,0.529376510225261,1.96990819122389,-0.0332498094960997,0.944560310306148,-0.14460679337812,1.43259084377067,-0.0300851582103326,0.602635521571831,2.08327889670262,3.12591286210403,2.21726412930533,1.07299653330329,-0.0137060709638851,0.950543887925914,2.22280582679038,1.31940156116353,-0.390570815446444,2.7684748613407,-0.103520446386269,1.93238666096935,3.38488182326799,-0.0643059680075911,0.0486427324788956,0.0301259956873396,1.74468482038415,3.3183840340697,0.90813593792742,0.903090734435982,0.184168143713003,1.42381313953481,2.34015271271205,4.40133285887028,2.22479574153295,-0.111015566215717,1.02279485931137,2.2803604216643,1.8408307634952,-0.00262559135203763,-0.146954218164368,-0.294347764866757,1.11932152193104,3.18344361486801,0.870273538092791,0.0432675749034351,2.11618476833904,2.175843790634,-0.3734461939543,0.356154405571767,0.744783441678706,1.82208560083324,0.0364040833103393,2.70205228586198,0.753513214124361,-0.0531142273165755
"77","HC",2.12721409828761,-0.126429432918526,-0.54423477671323,-0.144040664510308,-0.152684777753211,1.02032779991735,-0.054177667753035,3.58016865899207,-0.130328657429585,-0.213791184038466,-0.045530797760026,1.74269040111988,-0.401868546784747,2.09020783575471,-0.197983283617726,2.78825505336024,2.90018007283489,1.68484041933308,-0.109628221180709,-0.312233884633618,4.14444341663544,2.01798902019101,1.82523807727187,3.70693421650441,-0.198117126157373,-0.179361549949592,2.39300478827864,1.93639635765295,1.88710573742389,-0.246908827326397,4.05707212870571,0.0524143391971608,-0.207536412383156,0.554759473403421,1.45455276924309,2.44852495047834,1.8073907087805,1.67096197970346,2.02779435730908,0.936317541244241,1.14041396292218,1.26729476829826,3.74248210201585,1.06845827569571,1.44335400739058,-0.176816923059904,-0.211314690867022,1.1750995473041,0.871194085070473,-0.175110348976633,-0.479639328910702,-0.28724474110305,-0.296957697459194,0.881964607117986,1.72925933559091,0.823765548504414,-0.157585149491106,-0.169793617921889,-0.0919295827804666,0.986413391323476,-0.388362131078624,-0.345472316057898,-0.215521666454029,0.428769188468345,0.842814922620129,-0.11828824701837,0.860987442065887,-0.218571019708051,-0.306457101387008,-0.125297575184476,1.71409165890365,0.662589721980608,-0.120847174876638,-0.086889599582402,-0.158001393696346,1.93360583833952,-0.0959354317122587,2.05043318102534,1.22726570252602,-0.46737795415772,3.04590975084188,-0.191170826439682,1.98613547780182,-0.0112784227091005,-0.15580280070608,-0.0593150191774672,3.22421687111842,-0.340628053311986,1.87137892893779,3.67280080450875,1.97440270266815,0.0747389339878551,-0.395170575202583,1.82126328779208,4.0903958521077,1.00414997702933,-0.19805878925516,1.47612112668297,2.03456759387863,-0.400460580233042,3.10233873433944,0.898885184318671,-0.382136050930644,3.53086310992506,1.95489946747118,-0.266158684436189,-0.0364636246273039,1.82491579731797,-0.10647416642529,0.981257461173897,1.55086070471864,2.9593932196354,1.5848063222229,3.23680905535067,1.85515363402702,1.45597412378036,-0.109672116881773
"78","HC",-0.0578919748670205,-0.0419811868308597,0.480983533826801,-0.05059277061901,-0.151823349152129,-0.0798768456479031,0.0289467957787374,-0.0612562910484022,-0.0384372380931194,-0.12838776558235,0.0357039755064875,0.88584345197448,1.93884934026362,-0.021999704788189,2.64498452218763,3.06102946341153,-0.131855853917531,0.290013541920142,-0.0150238694919588,-0.232220400318243,1.14819907780083,-0.0443340889916787,2.41234132075586,-0.0541166240095444,-0.116484298878151,0.946814982768413,0.500452512450525,2.2469337390276,-0.224146832329336,-0.162383260067684,1.28360913970283,0.147968096297928,0.714003793396882,0.636578777959843,0.428653522859849,-0.135465999874765,-0.0517204847111704,0.189030285034271,-0.12076876901499,1.01956790696419,0.0971971998271578,0.0282189236276819,0.988575049555069,-0.0822604933310943,-0.395149830263982,-0.0839574521010331,-0.167498052032323,-0.0088491476318708,0.685583094065337,0.96569445433179,-0.419120566168151,-0.23306139644339,-0.214375326736151,0.963071644336261,1.41840261320019,-0.173806184858351,-0.0784434783602178,1.19980751340339,1.04212159254902,0.0228299606533501,0.323808709943591,0.84932040059419,-0.136999174720067,1.15033218030489,-0.129253053080091,-0.0393757297519728,-0.149330489044673,-0.149934959857723,-0.234194509213448,1.20243881633834,-0.528784806527119,-0.236174192262263,-0.0456214280910879,1.10166319335172,-0.0765062043184049,0.993239624317187,0.945165764761988,1.68636467194732,0.113429214203738,2.04334398937116,-0.146728908366774,-0.109834523340741,-0.636892504477132,0.0674088494628842,-0.0708971321576692,1.44615496232745,0.0240790472477033,1.73201963345015,-0.0459708879828427,0.902298557061941,1.7586918753935,0.176285183583788,1.90634033549727,1.48078267526258,-0.0648961219174205,1.0849598269566,2.73020414258278,0.794686976365545,0.402690048249969,0.648919473297495,-0.008578687777267,-0.153223588949945,0.842070894557217,0.0928918029108073,1.57638797165027,3.02593923078343,0.0375239725459448,1.66017801635807,1.0708150691918,-0.378499597763199,1.84612908801201,-0.322621460217849,0.148960379197644,0.02946957985966,0.906609465601719,-0.543730812390437,-0.0571884922185565
"79","HC",-0.086393333985052,-0.0717822821164621,-0.512532591899298,-0.083569768000365,-0.152140321995736,2.18168056218641,-0.00038714747100521,2.44192658227969,-0.0708649683355116,-0.15852593338379,0.00703688849430865,-0.277214570499262,-0.351102146977628,2.1407280207794,1.26372030553265,-0.128863278304944,-0.160778758645465,0.262299576766923,-0.0484089713705986,1.54688661442814,-0.0639789141568808,3.13659105601066,1.93400546321593,2.18064875126534,-0.145291855895452,-0.130866688912797,1.76660006918151,0.376818933255138,-0.251226671979447,-0.192211641362092,0.0327197661027392,0.1142479570152,-0.167853500405525,-0.582442623598966,-0.392611126262004,-0.161299013561622,1.91760921937782,-0.522723274120216,2.0791841022066,2.69580219216723,0.0689383799674065,-0.00534535785801754,-0.118667634031995,1.12561718831916,-0.420373131178829,-0.116726799842648,-0.18296058547147,1.23390906864504,1.29141882537168,-0.125985572532367,-0.440477142516528,-0.252182255571939,-0.243517969867824,2.07218114417315,2.2562407302254,-0.201422686457209,3.11932394256787,2.44610681153718,-0.0430956277490266,-0.00327173896503794,-0.356137939437411,-0.293170526216736,0.936767597189313,0.488919590411394,3.09634291532471,1.03972450073305,0.911172314252423,1.70310875005343,-0.259695386907386,2.41064235459066,0.141738597837989,-0.261844889768435,-0.0721679788099606,3.29267459824472,-0.105265190046178,-0.0447823712808832,-0.0511040430431822,2.15382981557934,4.88059803311518,1.64139088682201,-0.17397237935983,3.08191018570293,0.568786048257001,0.0396407547492633,-0.100859648088108,0.00551279016425373,-0.00340953971932372,3.41622519571651,-0.0709797771888664,2.58150533631987,0.347885134399853,0.140450342716127,1.85241325246513,-0.289993836805371,-0.0927592960913473,-0.0771200138764826,-0.145789995387985,-0.593240175270759,-0.446592117069075,-0.355272691485328,-0.0356406365339215,1.95189825014708,0.81332281834388,0.0672119357180147,0.729213004060145,0.837883414023444,0.0114143546975953,0.697549102302743,3.91799501839485,-0.401471668960263,0.323477512831969,0.712203854508396,1.87003148649175,-0.00205370880072144,-0.141754010165498,1.05551159896409,-0.0757095340635088
"80","Breast",-0.667050489087074,-0.684067089040938,0.856121845500729,0.356054503654417,-0.110471765448389,-0.642912844914403,-0.630164917780487,-0.741903768058087,-0.744252248481455,1.69044198182079,-0.60842397832774,0.0805526643351689,-0.00914909377418372,-0.634251942448469,-0.723825521223814,1.65404511319747,-0.703094082188502,-0.821803484046876,1.05412477147921,0.605902374409476,-0.685051957366847,-0.63038106379274,-0.0881485205158708,-0.671519083335202,-0.637572766761123,-0.64644202134735,-0.781102040585266,-0.776162979633708,-0.661862860289787,-0.628348728496391,-0.626311027274475,-0.60969815385046,-0.610685390821362,-0.867328500926694,-0.714836051140464,-0.644852529639323,1.12582615892732,0.54174269018325,-0.6790786284783,-0.690164006081438,-0.537757297164987,-0.582284718262027,-0.658471738480044,0.295195960894112,-0.757739504097239,0.950588912209597,0.567903983866072,-0.72744420868327,1.12241349254754,-0.649892797143406,-0.202055678381795,0.588385047855016,-0.671459932617594,0.169983566673589,-0.773670083862327,2.33729614717277,-0.666477430621069,-0.711227288865296,-0.614842083329913,-0.563655661678786,0.378989617138181,2.28144843708118,-0.683513702675681,-0.150162279860518,-0.661355695905923,-0.648474989267173,0.79296289030872,-0.624154456137771,-0.647092917811501,-0.671051144023148,0.755937128201567,-0.651872772329164,-0.623697173438583,-0.634932868271432,-0.666358174874975,-0.581742831067543,-0.572593300597732,0.094275680067736,-0.564508020121299,-0.126916536433734,-0.684116961346045,-0.693114655233716,1.34325592317354,-0.55651942138567,0.303873577389246,-0.533368475845964,-0.593568894077933,-0.734460659266577,-0.604526874984722,0.751884000555455,0.636990790260407,-0.48037281492428,0.431252678368991,1.14681503394281,0.301930564392857,-0.668944368610471,-0.632833732461675,0.749882549174914,-0.187831266258451,-0.727468978632096,-0.578267553336349,-0.681882617603234,0.954785160168474,-0.484115561060531,-0.733595324668784,-0.683685804756341,1.16121884560547,1.60944760495503,-0.643662163248417,0.262963799230093,-0.213774757560497,-0.0269917331364161,-0.0672118923633448,-0.615249031024824,-0.63844027383522,0.272329849101062,-0.473342417499028
"81","Breast",-0.68093352684112,-0.697117573495941,1.88454785081986,-0.692209193519951,-0.0211633090931516,-0.660156648048914,-0.676335156538886,-0.756971004977206,-0.758392179563405,-0.617944707817879,-0.649282769054192,-0.768743123279104,-0.771957447647009,-0.64974402505691,0.220756070317388,-0.665818582568415,-0.718269558361802,-0.850370109477165,1.37719416166334,-0.693633346162398,-0.698802674986033,-0.644406700784309,-0.814166207512956,-0.686878578579182,-0.65510439680121,-0.661967774464899,-0.80713614534406,-0.802169447335117,-0.682512120891129,0.626325436081021,-0.660435961943581,-0.633122671604568,-0.637843040204179,-0.902234662790563,-0.74183975494425,-0.66054429462631,-0.143047599847627,-0.833415834656542,-0.693767180457431,-0.706794535945058,-0.613569893912674,-0.605075049748334,-0.674365979053268,-0.642149735080657,-0.783047818700495,1.61766381394067,-0.50909220992737,-0.741107093033341,-0.965052696318842,-0.665137481432895,0.32709135633359,0.505149760049334,1.22386276712569,-0.731566543416247,-0.785690103994878,-0.664211690905319,-0.681507045655967,-0.727954725132747,-0.631119187363974,-0.595268503995944,-0.232558206448272,0.467558496726299,-0.699291861681438,-0.792519374201973,-0.678838484756135,0.236045921830546,-0.698348149087231,-0.641214228773216,-0.668947444469834,-0.687212462363888,-0.863806844969791,-0.676087793186006,-0.637769807945098,-0.652588911762076,-0.684460075263123,-0.596994027581344,-0.586021471998789,-0.701910564957685,-0.645452690030091,-0.798028256892439,-0.701296684685545,-0.708603625869157,-0.589151761240689,-0.630531352922746,-0.678676892571156,-0.55730453120532,-0.642108778575694,-0.753472920076857,-0.621570697310438,-0.68576613615896,-0.780819238173898,-0.508280174014161,-0.755042304896451,-0.716363712413968,-0.675889102289672,-0.683704188613918,-0.65173710613865,0.0220099320539803,-0.7913089895534,-0.748214591989213,-0.59455934918146,-0.699892587885766,-0.775729221309063,-0.553009358667174,0.772094198328549,-0.700441412902014,-0.592748959273988,-0.739891155488754,-0.658202095349059,-0.757206430694129,-0.273935999699502,-0.780631594506601,-0.861431129362013,-0.634402948255122,-0.654554339805613,0.552233158968576,-0.501453623190076
"82","Breast",-0.50620575610016,-0.510739243492375,-0.70432836442064,-0.56930636348768,7.25923453006886,-0.548657258780963,-0.432463165841013,-0.562832449506925,-0.548511101644026,-0.529777993570885,-0.415216632248943,-0.697612938037279,-0.684133500753402,-0.455357041936998,-0.651280140307391,-0.573264774604281,-0.586800361269859,-0.745586767103694,2.77542889029134,-0.609372449780301,-0.50213216114678,-0.467456738533091,-0.735774039374307,-0.501908530837425,-0.569614437726307,-0.520404963655791,-0.710680319569445,-0.706006860835915,-0.601956488265996,-0.559772289269287,-0.419426077415559,-0.382434790207775,-0.486609194061729,-0.777980917010775,-0.643340992455166,-0.541807886892835,-0.783604121421475,-0.727253773216411,-0.561585107962704,-0.610338034256067,-0.347301546076438,-0.499732388620666,-0.518891017263013,-0.561248417183705,-0.689213136695928,2.44989951759962,-0.410716868539983,-0.51331162247926,-0.841484356674878,-0.520583685695645,-0.673257810801615,1.4675423519857,-0.613452175123519,-0.62487143187239,-0.737709569950301,-0.572220906091557,-0.517745627060158,-0.584554032184601,-0.435357698103061,-0.38773823730737,-0.0287867349395462,2.32245898814559,-0.572864362390333,-0.706612445400926,-0.543436386225404,-0.47740588376672,-0.57981154459269,-0.530922221558079,-0.585886888494748,-0.527379964855701,-0.750678266018831,-0.584465325026184,-0.463186937237284,-0.446822603064543,-0.528872338250952,-0.419985279464109,-0.411215226437027,-0.625533742480192,-0.361159519140635,-0.712193893192704,-0.5752566653846,-0.561318706175121,-0.85570743597288,-0.369371006794141,-0.54219426421386,-0.461824817457459,-0.40830427569861,-0.680702516541023,-0.439349661183252,-0.569908791672557,-0.68406565822287,-0.387381024148194,-0.675256398460494,-0.637602971992893,-0.503171536059545,-0.49716480837091,-0.565642642670936,-0.783135856300985,-0.685530617660014,-0.669739444608979,-0.434251180250005,-0.601511084718882,-0.697855995874733,-0.311041157446746,1.23758468502928,-0.608539189348061,-0.373168775672611,-0.643169779240252,-0.462996193096716,-0.671288284142607,-0.677254395011613,-0.702567107615896,-0.750919797471827,-0.466377817371674,-0.520694944566715,0.731161656564693,-0.348516294078835
"83","Breast",0.299754180983051,0.331974564713548,-0.27830310344058,0.363215437476623,-0.0838637087496013,0.294096740962998,0.397040541615205,0.338880382076636,0.368478551996587,3.16053539199303,0.395429749525104,0.109471902720306,0.0239820286873253,0.323714819789607,0.342708328991177,0.298599694364919,0.231080020442868,-0.225788524547982,0.403905392797359,0.122097232635002,0.339038668429029,0.29321562595425,-0.0425644780226998,0.303113202067306,0.245004147479862,0.227434373307154,-0.110602460450074,-0.150679131268646,0.115661543537549,0.211914886943306,0.448607873934594,0.571101538434714,0.125341061030127,-0.353063878837164,-0.102842228917502,0.188696718150851,-0.381412493741834,-0.259527434538126,0.230896238085404,0.220422058233648,0.451799878592276,0.449396601418992,0.249461694033508,0.30888348789827,-0.0786380255922911,0.327245087432868,0.0265318404128829,0.393590109094791,-0.432924138226591,0.236969577868887,-0.151129927494264,0.00687459171619577,0.151317910705249,0.184500264675852,-0.198727431350554,0.172736434177968,0.272013570510879,0.324931800806453,0.317710807945095,0.350364254404137,-0.118051638180352,0.0932577768126176,0.210716009074552,-0.10179143652988,0.201165245704166,0.310066574472711,0.194089457269589,0.154000888824379,0.0858004370019148,0.354305520368872,-0.281524732646246,0.085951719103922,0.287495030544049,0.342437789769338,0.284372750579484,0.300332882512242,0.280129696728399,0.120358993155982,0.492036437973403,-0.0804857539888485,0.195132777327814,0.250340847520441,-0.420974806252289,0.415853717950729,0.305084188513367,0.484488756935276,0.369016543659437,0.0762503338060521,0.267850395050591,0.180472615172949,-0.15228003432446,0.625954724911372,0.000174096941269325,2.64435943468432,0.28474184067293,0.309241239447356,0.240394519077472,-0.331270128783735,-0.141533623560682,-0.0214049745431486,0.331005186189866,0.20440159744609,0.0600702818945781,0.415132779076338,0.0443614803971554,0.142232118620699,0.365157627330895,-0.171854991417707,0.318784616393792,-0.0902371004725052,-0.15803632611187,0.012483409776887,-0.289259424247619,0.425036084686376,0.206799516196327,-0.265708352915518,0.175220755030069
"84","Breast",-0.687475210962545,-0.703247477812495,1.09055381455154,-0.699658421149124,-0.156723996639436,-0.668381978731712,0.289689222165164,-0.764064219620579,-0.765032443823976,2.13807871322953,-0.654716440179116,-0.777361481272684,-0.783272679877719,-0.656942791649496,-0.750079247270109,-0.675559227557887,-0.725433906216962,-0.864333315466663,1.65016574691601,1.07158472618952,-0.705272538282836,-0.651032230527165,-0.823969401175324,-0.694142741995728,-0.663480644665547,-0.669329351604826,-0.819780982247525,-0.814817364174622,-0.692460912118512,1.91552515959442,-0.667574965801472,-0.642230143553705,-0.651241136736841,-0.919631785111925,-0.755079591420167,-0.667991459780141,-0.933143368044862,-0.847755154177209,0.0901298885186093,-0.714688134806916,-0.635127530947786,-0.613384244284108,-0.681902943065193,-0.65027089055205,-0.795333844355309,-0.673815521070385,-0.51893700085219,-0.747520032391917,0.0530368153858575,-0.67235798887655,-0.784875839411158,1.81254914421645,-0.699911838400447,-0.739238565258202,-0.791293756611746,-0.675127017544267,-0.688612368753029,-0.735882051894838,-0.637682107742155,-0.601125447194598,-0.736504131337883,-0.729013276369889,-0.706762053492,-0.803535346476787,-0.687167625245056,-0.668848778404143,-0.705974579847363,-0.649358880447683,-0.679533122638267,-0.694878000458237,-0.879235470607417,-0.687892165553316,-0.644421387106302,-0.658862971461986,-0.693095378864621,-0.603911762426248,-0.592377660436816,-0.711170031715969,-0.672321330280804,0.168834444314172,1.37844270677438,-0.715925127205991,0.120559551877799,-0.636819754943834,-0.685778771916256,-0.565862432008509,-0.649129724930063,-0.762535071493602,-0.629709695233162,-0.693673737483094,-0.793652020645488,-0.5215983872022,-0.765173825972489,-0.726417620711759,-0.682963323429561,-0.690674203644028,-0.660809556602192,-0.914383464914413,-0.805591512983035,-0.75816908154187,-0.601543478250354,-0.708479281829399,-0.785514418176269,-0.571793513029734,-0.764115354732749,1.23437821506894,-0.59801656963555,-0.752924510841382,-0.665073867321492,-0.768323184698081,-0.791455812288914,-0.790434289269973,-0.876436983713629,-0.641420645043219,-0.662213323286692,0.3366633167352,-0.511395125456818
