"","Lung_ge$X","ENSG00000108854","ENSG00000112159","ENSG00000075336","ENSG00000167107","ENSG00000160223","ENSG00000196329","ENSG00000138326","ENSG00000186364","ENSG00000074621","ENSG00000186854","ENSG00000092295","ENSG00000116752","ENSG00000171817","ENSG00000211801","ENSG00000140386","ENSG00000135213","ENSG00000121058","ENSG00000072694","ENSG00000214826","ENSG00000149483","ENSG00000136492","ENSG00000136098","ENSG00000157992","ENSG00000111371","ENSG00000170074","ENSG00000257221","ENSG00000156482","ENSG00000167595","ENSG00000246223","ENSG00000135749","ENSG00000009790","ENSG00000126464","ENSG00000167554","ENSG00000108592","ENSG00000244575","ENSG00000185485","ENSG00000185900","ENSG00000116353","ENSG00000251562","ENSG00000256039","ENSG00000127946","ENSG00000198106","ENSG00000109475","ENSG00000129968","ENSG00000231621","ENSG00000162894","ENSG00000211637","ENSG00000214106","ENSG00000180071","ENSG00000116824","ENSG00000111364","ENSG00000213988","ENSG00000179119","ENSG00000270505","ENSG00000185942","ENSG00000139537","ENSG00000171163","ENSG00000243364","ENSG00000266371","ENSG00000167272","ENSG00000038219","ENSG00000120800","ENSG00000211734","ENSG00000198400","ENSG00000100483","ENSG00000169964","ENSG00000101104","ENSG00000084734","ENSG00000071082","ENSG00000087008","ENSG00000180822","ENSG00000241549","ENSG00000160654","ENSG00000205189","ENSG00000145649","ENSG00000236559","ENSG00000211710","ENSG00000257252","ENSG00000132465","ENSG00000148843","ENSG00000180329","ENSG00000196199","ENSG00000137103","ENSG00000267364","ENSG00000075914","ENSG00000118922","ENSG00000251606","ENSG00000198178","ENSG00000116251","ENSG00000107938","ENSG00000211964","ENSG00000089012","ENSG00000110195","ENSG00000083093","ENSG00000241106","ENSG00000115816","ENSG00000211778","ENSG00000248810","ENSG00000183091","ENSG00000211772","ENSG00000141101","ENSG00000204852","ENSG00000198625","ENSG00000116127","ENSG00000127804","ENSG00000163687","ENSG00000005801","ENSG00000133574","ENSG00000119596","ENSG00000132424","ENSG00000225885","ENSG00000100813","ENSG00000231486","ENSG00000136153","ENSG00000143507","ENSG00000171453","ENSG00000143303","ENSG00000122435","ENSG00000087076","ENSG00000147316","ENSG00000146904","ENSG00000247774","ENSG00000211663","ENSG00000152495","ENSG00000198865","ENSG00000100941","ENSG00000211746","ENSG00000205056","ENSG00000110651","ENSG00000186468","ENSG00000116771","ENSG00000172339","ENSG00000089123","ENSG00000166788","ENSG00000167286","ENSG00000171174","ENSG00000023445","ENSG00000152133","ENSG00000211752","ENSG00000170486","ENSG00000178338","ENSG00000128218","ENSG00000164180","ENSG00000117560","ENSG00000225113","ENSG00000100888","ENSG00000130921","ENSG00000125633","ENSG00000112077","ENSG00000211747","ENSG00000132326","ENSG00000163492","ENSG00000168421","ENSG00000226660","ENSG00000170469","ENSG00000180008","ENSG00000150045","ENSG00000101654","ENSG00000132485","ENSG00000204219","ENSG00000104341","ENSG00000229164","ENSG00000102886","ENSG00000117318","ENSG00000177455","ENSG00000069667","ENSG00000083535","ENSG00000132196","ENSG00000186265","ENSG00000224429","ENSG00000163682","class"
"40","HD-30-2",1.763279669,1.441520768,-0.38060429,1.678544062,2.668519789,0.782738125,1.580391075,0.43272656,3.685708092,0.84217605,0.322615113,0.28119249,0.017785732,0.01408856,1.357779353,2.302378192,1.501866321,-0.315687284,1.531933156,1.225849999,0.291001692,1.04033161,1.503430664,0.725806221,-0.068951693,1.39497755,1.371098264,1.182602545,1.215687767,-0.187505309,0.798579206,1.301009908,0.37606654,1.186322767,0.433592769,1.193227669,-0.021487823,1.555883004,1.260478684,-0.101866619,1.437295831,1.309829206,1.346331431,0.237089262,0.224905824,1.218694556,1.166036882,0.963661283,2.322605646,0.850343669,0.355935854,0.3822364,1.818658052,-0.193391713,4.846711902,-0.254252048,1.659786991,0.326925711,1.127015723,0.739758472,1.447772972,1.563152063,-0.323608344,0.51433339,1.235522823,-0.231601052,0.984219341,-0.318333462,1.15794708,0.330952435,0.8103759,0.4037335,1.107956718,0.241867264,-0.068874491,2.888522778,-0.063534832,-0.080983382,1.869025917,1.530652957,0.80993815,1.464649956,1.251705355,-0.394642026,1.067618182,0.35972103,1.280687421,0.096251116,1.215235317,0.179330861,0.041837722,0.813336124,-0.234291907,1.428621824,-0.313510727,1.03321391,0.152150207,2.338731794,1.696663223,1.085105355,0.713704479,2.009167027,1.471141967,1.55713097,1.024678795,1.032120304,1.582869188,0.777191398,1.091581833,1.407087664,0.368482248,1.091086651,0.804493643,0.547125476,1.173480058,0.646383535,0.758094563,0.878083347,0.392074077,1.058652816,0.035833988,1.062106873,2.383316467,0.027688087,1.534564573,1.384849596,1.703585625,0.529868593,1.013495389,1.139551563,0.341017839,0.112182285,0.055138061,1.327684542,1.126665119,0.166464206,1.113260362,1.786472571,-0.031841192,1.852448344,0.856581273,-0.325334979,0.906434814,0.045397129,1.839477751,1.175749009,1.828640134,1.42092322,-0.289314776,1.341927162,2.507446162,1.543915467,0.684289122,2.740291443,0.285349612,1.34880568,0.339250469,1.26057962,1.52476224,2.469437015,0.159341677,0.754234066,-0.017148837,-0.408896797,1.133874261,0.298931389,0.877520596,-0.433347443,1.789046565,0.373056202,1.386951173,"HC"
"41","HD-31",-0.675512172,0.82004631,-0.64313998,0.631266932,-0.068838883,-0.156710981,0.826863344,-0.046851694,1.052025793,0.884587453,-0.049466144,0.407321826,0.578220148,-0.329528674,0.85568417,0.694359554,1.157667585,0.682618006,-0.143544797,1.198224123,2.867430095,-0.63717913,-0.148489548,0.476783691,0.542795121,-0.114649538,0.695527318,-0.265937104,1.404452437,-0.469167944,0.013859848,0.908916098,0.001859243,0.767410657,3.440893205,0.53869437,-0.371137787,1.092222107,0.497679946,0.555937223,0.664414983,0.94442142,0.716170857,0.182758339,1.020539457,0.448782516,-0.35065833,-0.430469322,-0.163037999,0.40406076,0.607910426,-0.011145662,0.71384922,-0.538690156,0.03533422,0.241660345,-0.648770102,-0.043793129,1.07882066,0.465757562,0.842775226,-0.649495083,0.16000439,0.273802458,0.769517506,0.982315172,1.229128517,-0.544622695,0.598623163,1.296183163,0.343283437,-0.002550631,0.464813289,0.995674819,-0.002720727,0.013816909,0.612759532,-0.481248482,1.522580752,0.959774647,-0.798991623,0.675424729,2.161980515,0.108875415,-0.03870472,-0.695900259,-0.176796049,2.550949928,0.659133859,-0.120693323,1.877516457,-0.257152796,0.207579774,0.176251045,0.223690767,0.97770526,0.979214131,-0.41898664,0.579165946,0.428298683,-0.632638257,0.88180484,0.684099331,-0.596859671,0.457315514,0.899858589,0.060412714,0.439954132,0.504327556,0.595760405,3.298940416,1.097760334,0.869662879,0.230919485,-0.255900682,-0.222700523,0.850322326,0.287109487,-0.016065076,0.680109645,-0.346232546,0.228933998,-0.34874628,0.390627416,1.072359933,0.353923044,0.538306439,0.056153274,0.6098647,0.800126649,-0.07709682,-0.258302547,0.930280376,-0.013242216,0.482413602,-0.23373684,-0.048372093,0.477560233,-0.419321027,-0.283752541,-0.446438971,0.875757465,0.091541418,-0.350437163,1.276931615,0.435415642,0.521388227,1.023107421,-0.564823571,0.293965834,0.641461664,1.36259922,-0.001740889,2.063293071,-0.129933451,0.763955803,-0.382368416,0.771517917,0.579274493,-0.566642097,-0.380593601,0.488193862,1.101194306,0.412535691,0.870486805,1.035498079,-0.122485521,-0.696382509,-0.750483517,0.001178705,0.679726099,"HC"
"42","HD-32-2",1.539411355,1.450305532,0.244159535,0.938631411,0.202720929,0.892007317,1.733392578,1.720419474,3.257019296,1.229981239,0.208342253,0.76732701,-0.074537652,-0.091442485,1.276377502,1.041280988,0.260022285,1.377912337,2.995562897,0.459453043,1.506463366,0.155588772,0.138218061,0.434523617,2.177101584,1.278841816,1.372520814,-0.014528267,1.742554995,2.057654617,0.680977625,2.594073685,0.261140735,0.886976761,0.29032715,1.485381649,1.785096749,-0.332339531,1.402931664,2.416500777,0.477126123,0.104243387,1.341204916,0.125569111,0.102248956,1.325478988,1.790196616,1.668561748,2.339854046,1.038085925,1.367173708,0.261421679,1.485867744,1.391164568,0.369490762,1.600301847,0.58785279,0.213071274,0.377119407,1.222735826,1.479722639,0.101065908,-0.41575033,-0.192474812,2.04391399,0.721614121,1.946267566,-0.387830964,1.248245953,0.636909282,1.973851539,0.278956321,1.165762766,0.125658409,0.315171567,0.299002258,-0.172957881,0.989585444,0.80961199,1.308687738,1.693796234,1.457278103,1.135568547,1.240208032,1.040012564,-0.500620909,2.260961118,-0.022431594,1.618014813,1.55729752,-0.080844621,0.834499883,-0.314067309,1.890295376,1.077290892,1.229668096,0.024541823,-0.162728913,0.85513289,1.165707307,1.10859346,0.890146822,1.309089643,1.284918747,0.470454537,1.47285798,1.579820534,1.062242319,1.469488351,1.370110666,0.255651417,1.502115539,0.976898009,1.713006277,-0.007817069,-0.024998141,0.61674057,1.005985613,0.266727187,1.258904411,1.06170279,0.67077554,-0.114164104,0.258268495,1.304109528,1.605874777,0.857532633,1.80181922,1.615580605,1.43463634,0.212607291,1.106953607,1.586061954,0.426846789,1.207903307,0.043555252,1.527434523,1.404620631,1.008562612,-0.094506483,0.721198522,1.29117172,1.340590404,-0.076170716,1.967016273,1.200333892,0.67407813,1.445358602,-0.373928492,1.175095039,0.912270924,1.756999939,0.676245558,0.094119288,0.157808699,2.389185776,0.146257136,1.025126405,1.30883559,1.04436881,-0.603708171,0.882989247,2.172604078,0.255065512,1.621066718,1.419567656,1.004539988,-0.516045606,1.44773315,0.25884592,1.598411987,"HC"
"43","HD-33-1",1.507802894,0.976080158,1.036575602,1.980011236,3.497422549,1.606407003,1.45902052,0.905214492,1.406564979,1.649522318,-0.351842251,1.007675335,0.270743791,2.676050166,0.879947892,1.336403202,1.724550601,1.626703162,-0.484611468,1.56540823,1.446105096,1.663155681,2.445246957,1.387507678,1.520127232,-0.421954976,1.785404497,0.446539735,1.687145929,1.291290368,1.225665367,1.107529521,4.41834028,0.971752313,-0.411984664,1.630597592,0.831454245,0.888948937,1.122400916,1.399096648,0.964342536,-0.445893916,1.511346072,-0.404426551,2.373688806,1.508530031,2.064044285,2.074306683,-0.467589499,1.404050745,1.621362649,0.846234202,1.489479801,2.449938148,-0.356588448,1.968464157,1.140999335,-0.345062053,1.274984073,0.905973442,1.097840517,1.656187571,1.386022644,-0.5150081,1.10019893,1.169788214,1.368509186,-0.696472995,1.624175759,2.030811067,0.784072598,-0.332722096,1.203367913,2.798385561,1.46705442,-0.320668842,1.188324526,-0.743689858,1.862727673,1.454515837,1.581067235,1.082995457,1.916187129,1.383453386,1.431372469,1.24682872,-0.473486933,1.594478128,1.568961871,0.635372165,2.297956692,1.367152483,-0.679334623,1.079636666,1.71899318,1.491878006,2.155668626,1.586823251,1.499699296,1.227498255,1.34715331,1.45215582,1.046906604,0.519370267,0.88232237,1.473933053,1.376780002,1.46329294,0.901887014,0.894279873,4.479154411,1.201327724,1.007173793,0.930957744,1.590636449,1.003283272,0.766831532,0.984597377,-0.347744047,1.672604602,2.253210233,1.315233035,1.68567657,1.473461315,1.230077065,1.131006688,0.694096566,3.715993359,0.904470799,1.607721229,-0.4168825,2.252916372,1.068890915,1.553516539,1.265468141,0.501901079,1.147642431,1.108180305,2.91487216,1.976065864,1.662998078,2.049395572,1.318230025,2.267544857,0.354627227,1.597514062,1.2138935,1.341756312,-0.747715958,1.343308798,1.700091196,1.499155901,1.46883262,0.629918624,0.725369914,0.934412968,1.099374265,1.474467433,1.101189895,1.243300393,-0.574522734,1.216030671,1.265922801,1.620708316,1.501125462,1.427956962,1.396694794,1.056578104,1.196629318,-0.301031814,1.410817478,"HC"
"44","HD-35-2",1.344902629,0.227523855,0.996306211,1.262430425,2.076729465,0.794474436,0.820922973,-0.291411054,0.845998734,-0.33488729,-0.239207762,0.825933391,-0.436122479,0.451016644,0.681548978,1.007919127,0.49511188,0.011497165,-0.357564823,0.009565567,1.669392401,0.483311554,-0.359500387,0.672709661,0.322652244,-0.307484322,0.794152135,1.327945039,-0.760962274,1.536433144,0.299226959,2.060150016,-0.188966542,0.122569797,-0.270773097,1.004992337,1.009332512,0.032130242,0.797802921,-0.650726562,0.938647526,-0.335279586,0.683323706,0.298570772,-0.378137051,0.872719269,-0.544395973,0.331421867,-0.354144681,0.582731435,0.288293967,-0.211749557,0.688458802,1.075755171,-0.210598047,1.959983062,-0.156695191,-0.232839988,1.184594403,0.777382179,0.713375554,1.028970582,-0.747901243,-0.450157374,0.842104328,0.157246818,1.435959699,-0.650051597,0.77503244,0.60829273,-0.279029805,-0.209733893,0.835340275,2.129719443,1.062837965,-0.196073576,-0.6015136,-0.685362359,-0.181664766,0.760569764,0.939993521,0.910363679,-0.450772262,0.632763272,0.299898548,1.394813147,2.130068325,-0.487252801,0.768657231,1.044642045,-0.561330402,0.246315094,-0.626507925,0.40612196,-0.773769076,1.115302563,0.670736414,-0.607586999,0.011834048,0.666180553,-0.306044385,-0.77146793,0.892198316,0.636873304,-0.818897404,0.680136746,-0.756674914,0.925334786,0.436453915,0.485456724,2.012311823,0.876645799,-0.87664162,1.574478872,2.554675222,0.497060978,0.10460194,0.764219225,-0.224194301,0.657511198,1.083003567,0.399017338,-0.521393884,0.516932881,0.843999258,0.838039821,1.220093032,-0.185416303,0.789449734,0.799524841,-0.290313021,-0.447230074,0.954812574,0.784935462,0.700119193,-0.437818053,1.006974079,1.053223604,-0.616915101,1.644069672,0.713677198,-0.844351512,1.202628766,0.504775018,-0.451604872,0.543729432,0.525572062,0.203962585,-0.693825744,0.091720568,-0.525639457,1.045513383,0.093619992,-0.411787454,-0.341705689,1.120758426,0.967000978,0.198559846,0.436117917,0.882010221,-0.374021386,0.498037101,1.418218265,0.21810216,0.677875378,1.290944445,0.618933263,-0.77980952,0.515718507,0.924261976,0.68756516,"HC"
"45","HD-36",-0.47951677,1.2515161,0.681188963,-0.049027092,0.232538184,0.853266176,1.058142227,0.321924985,0.153811377,1.101271743,0.236649603,0.464314067,-0.051667564,-0.065300633,0.890802704,0.517034391,-0.573125324,-0.389251776,2.953253195,-0.632801579,0.186415368,-0.45563206,0.169698543,0.590685664,-0.147528793,0.176130464,0.869432555,2.184465489,1.779303765,-0.252580536,0.509484436,1.210420705,0.289609831,0.197135068,1.721616059,1.085889129,0.943941594,-0.311741172,0.493897593,-0.185848648,-0.268893368,1.225405532,0.834862859,0.552468465,0.132633169,1.035480633,-0.058516887,0.882978513,1.246476489,0.687111814,0.278878976,0.29134956,0.277890234,2.219310392,0.406181135,1.049230241,0.874295025,0.241274973,1.989728396,-0.780892055,0.785544735,1.273172356,-0.392925177,-0.176176498,0.568196035,-0.314664696,0.426160055,-0.370615239,0.825528613,0.256732324,0.205080534,0.309865771,0.952658911,2.418830459,-0.053963796,0.330315596,0.920228319,-0.173460476,-0.093440118,1.033991539,0.706149581,1.082382489,2.091681167,-0.468239034,-0.798571828,0.279879903,0.1039402,0.006968151,1.095428302,-0.552696133,1.144807966,0.72428778,-0.294305572,0.463185305,-0.38941801,0.745417563,0.056152611,1.631865658,0.886091238,0.823091798,-0.053732784,-0.424775716,0.972030046,1.158095652,0.932477517,-0.272146487,0.320908181,1.056714123,0.863982283,0.738242828,1.382882907,0.855179362,-0.567337725,-0.255557686,0.019422501,0.563393962,-0.333371231,0.684794935,0.297777764,0.85868463,1.851365896,0.596528365,-0.088406992,0.656870383,0.389384722,0.915273033,0.88423159,0.420421588,0.567382412,0.965986613,0.244416789,0.026585613,1.530090131,0.234703433,0.554939693,0.074001911,0.631289247,1.026316855,-0.121364383,1.542926148,2.149754248,0.663799953,1.196066191,-0.046056273,-0.011432546,1.267136217,1.468072743,0.372823918,-0.352968221,0.620954418,0.938348146,0.745522982,0.591536279,2.64311676,0.189402774,-0.481805509,0.176243886,1.004108242,0.954577769,1.182649292,-0.400439287,0.761501676,0.90070656,1.22633716,1.398759119,1.237670921,0.612893798,-0.495559851,0.582445822,0.287137769,0.742820849,"HC"
"46","HD-37-2",1.861081625,1.429450871,-0.638125505,0.63943322,-0.061352995,1.627830448,1.531806638,-0.03769167,2.097331821,1.087569036,3.297632669,0.249672877,0.585713425,0.705195922,1.117173521,1.30168986,0.98026066,0.691614486,-0.13552863,1.479499416,-0.153029119,1.455696778,1.097544154,1.107614795,1.136574143,-0.10742687,1.377417044,-0.259006703,1.609687836,1.680446194,0.907786287,-0.256806489,4.487775228,1.036423823,-0.02398123,0.546779821,2.142747648,1.528606998,1.149929053,2.405565308,0.245360114,0.951400769,1.432889407,-0.717034119,1.028167685,0.726940716,1.383865279,2.746165954,-0.155880057,1.216162458,1.25452107,-0.003632,0.947900078,1.951869167,0.044545665,1.253480547,1.715592519,1.072541746,1.615850397,1.115404166,1.377260252,1.445851068,1.331642144,-0.336819408,-0.416402253,-0.58425536,1.997747708,-0.540300534,1.566040827,-0.647997998,1.07271045,1.220880971,1.288656827,2.093214403,1.088824127,0.021678403,1.765397906,-0.473603353,0.224154533,1.46746588,0.666054949,1.309325501,1.529560972,2.06208729,1.173834885,2.057867069,0.922575163,-0.282807884,1.697539214,0.21776202,0.784649171,0.937340401,-0.489085418,1.360868422,0.73422744,1.455831375,1.730783929,-0.411922573,0.180788163,1.287681509,1.259218308,0.890986733,1.387780153,0.996832818,1.082516314,0.908329898,0.066721538,1.364999168,1.144410615,0.948130615,0.00811348,1.290923694,0.380285582,1.151419993,-0.249061944,1.067040812,1.509543728,1.16417166,-0.008269551,1.104968115,-0.338935012,1.117964938,1.531465737,1.571737751,1.287248627,1.125054696,1.531857314,0.065201314,1.101511934,1.473767749,-0.069110761,1.96720756,1.217237631,1.603988588,1.283110587,0.921283866,1.125482944,1.569368071,1.522297461,1.735855511,2.049581031,1.603655497,0.767112219,2.374485045,1.640867397,1.116914062,1.225903576,0.844336497,-0.559561308,2.013604934,0.650565529,1.56113821,0.895306406,-0.189271656,2.867649862,0.21382403,0.98801772,1.498023576,1.330048187,1.4576668,-0.876672177,1.10331839,1.110404418,1.9024518,0.691433212,0.642398929,1.28609078,0.788755132,-0.747183246,0.008281626,1.341149765,"HC"
"47","HD-38-2",1.801128977,1.176872334,1.795976937,2.050708805,1.065161741,2.019736769,1.743842804,2.517006322,1.012116914,1.846073292,-0.086220419,1.531503607,2.483174224,2.143735621,1.557348427,1.441595129,2.023046287,1.206555099,1.834076978,2.051810477,-0.206390869,1.307613029,2.562759588,1.746954567,1.072280202,-0.152002982,2.320216367,2.190896192,1.551857014,1.202214868,1.546859221,0.858935681,-0.035105043,1.696997153,-0.078970543,1.20180333,2.69269286,1.575387679,1.471799671,1.886612719,2.319972074,0.908326351,1.861593144,0.060098586,0.981088582,1.656365802,2.481864549,1.935512061,0.882504686,1.750276809,1.647223848,2.304128595,1.350442865,1.325021891,-0.012304577,2.125976572,1.660751929,3.24734943,0.897615207,1.698261296,1.294033409,1.586220207,2.300282516,0.900700797,1.498297559,1.900052285,1.441871223,-0.5669756,1.847864268,1.71138113,1.849005817,-0.042683475,1.59208052,-0.173894703,1.518023601,-0.026840342,2.316593007,-0.520786764,2.207028081,1.326021606,1.483743793,1.420331886,0.800019642,2.152779629,1.837294036,1.791373918,-0.212859277,1.360653168,1.7515242,1.217915609,2.557668542,1.654723409,-0.519705427,1.706602197,1.814172687,1.536384379,2.515639479,-0.455519846,1.43271705,1.686555565,1.71077121,2.089361295,1.255556471,1.071131913,1.302377774,1.834257879,1.742933164,1.895883433,1.572084577,1.416184552,-0.035194118,1.23032048,1.264881251,1.274919256,2.600347808,1.703267524,2.501033452,1.431090564,-0.05638116,1.343715171,-0.383973169,1.548841458,2.24742815,1.460957849,1.770871968,1.400126213,2.102351811,0.009359561,1.00716824,2.16261168,2.383742649,2.161083965,1.741317584,1.710455209,1.504949146,-0.273268795,1.295428908,1.483054964,2.709821153,1.771264677,1.649293366,1.21730132,1.295426334,1.738782265,1.579982386,1.298159291,1.37235601,1.159116092,0.12372546,2.307350745,0.59472335,1.213179296,1.764315858,1.019647683,-0.170955211,1.620998939,1.686603918,1.266818779,1.379217299,1.784225136,-0.337620553,1.535800565,1.96770802,1.726632989,1.374545025,1.685832144,1.50216721,1.383682774,0.968958031,-0.035555443,1.820983451,"HC"
"48","HD-44-2",1.560969028,1.391433566,1.669890645,2.319620602,1.093231355,1.753019354,1.43916583,1.37510256,2.046844489,1.378155543,-0.059572213,1.495847827,2.587841009,2.476624387,1.302586171,0.68118172,1.843676645,1.992973058,-0.154943988,1.512818858,-0.173970449,1.562955359,-0.159728464,1.78932526,1.774785572,1.006559812,2.01099751,2.253538079,1.270807565,1.014907509,1.411319875,2.426398528,1.11138757,1.57434677,1.350238273,1.731129241,0.641501122,1.247104034,1.227655357,2.186008393,1.663422717,1.978991863,1.635124433,-0.131660602,1.009691923,1.537930989,1.763359091,1.202509825,1.526725641,1.513477404,1.595080567,1.155236035,0.701001203,2.465748068,0.022235309,1.416482809,1.597676135,4.674528173,0.924541736,1.617791305,1.051538152,1.041168675,2.274643931,0.654821992,1.737793148,2.170321998,1.973832958,-0.550768919,1.711536189,1.74591617,1.89051992,-0.013585681,1.490245322,-0.146795026,1.674012781,0.002637666,1.268610573,-0.49212005,1.518969459,1.602085968,1.765433123,1.36367085,0.840068805,1.109336373,1.565481461,1.93665439,0.905685914,2.397554611,1.320258527,1.751054168,1.860453975,1.708950659,0.621519715,1.336510705,1.054354387,1.011893429,2.516407081,-0.429031923,1.348681752,1.534808964,1.38945191,2.457972455,1.182608522,1.387979534,1.141015055,1.106818916,1.545464198,2.183459729,0.838486374,1.318590235,-0.00888219,1.233798859,1.413065198,1.311505321,1.682551624,1.646491558,0.301806185,1.371492333,-0.027150511,1.493554477,-0.356609824,1.416321992,1.50732669,1.907723061,1.640570702,1.215161296,1.991565474,0.04328673,1.30280006,2.043295892,2.413687737,2.198479559,1.837788039,1.692530318,1.66138069,2.237376203,1.293636092,1.110515678,2.02614751,0.920985173,0.937124597,1.823014652,1.376835785,2.591020814,1.617056259,0.958160125,1.707849787,1.497541787,-0.572306643,2.122112442,1.674005651,1.331879856,1.498518365,2.869317851,1.101384929,1.134225471,1.317638804,0.710692562,1.304644049,1.51709186,-0.157631377,1.530889844,1.654584926,1.699280827,1.646408986,1.714622275,1.207344592,1.551249691,1.680730295,1.103799154,1.367245853,"HC"
"49","HD-47-1",0.103410209,0.929661798,0.803667034,2.135562537,0.087708339,0.523556447,0.835454875,3.014665644,2.897529829,0.621534159,1.212484409,-0.054594094,0.736729369,-0.192278131,1.012752327,1.52047526,-0.692318538,0.359337115,0.024091762,1.086870645,0.019136811,0.951670359,0.016789988,0.43500717,-0.273207405,0.036393148,0.523437967,-0.121006398,-0.549228963,1.210791083,0.435860204,-0.107682074,0.151328331,0.874043394,0.153435858,1.082822966,2.425994631,-0.411792542,1.016625617,0.75890929,2.129605069,1.090375731,0.309619787,-0.605695084,-0.014950531,0.967401049,0.937869338,1.474412193,1.819456613,0.464185042,0.815008682,0.145982374,1.848641131,0.590955365,0.227966841,-0.434577274,1.066500339,1.213536654,2.086012807,0.618891492,1.632858275,1.203698766,-0.503792637,-0.255341473,0.949910144,0.575857069,1.796848889,-0.454236309,0.500686452,0.786830032,0.059649528,0.159730861,0.740224323,0.014620042,0.665305034,0.178218902,1.551637069,-0.321371163,0.65854436,0.889638043,1.071336662,1.161495859,1.02459902,-0.585952336,1.161137612,0.569798051,1.061427532,-0.135833747,0.549427651,1.430643911,-0.19806845,0.413792028,-0.39029326,0.80333639,1.289856778,1.047486751,-0.097388874,0.792572922,1.409594752,0.069903226,0.976843871,1.511551512,1.501419455,1.00359848,0.606523084,0.340923198,-0.54614206,0.340808358,1.044828694,1.058924471,0.147840775,1.308091977,0.103539108,-0.347583004,0.958447868,0.432162481,0.485705135,0.744867352,0.146957364,1.748998048,1.621813776,-0.240543312,-0.21351571,0.166025577,0.687034448,1.249910226,0.725405322,1.662805848,0.67283794,0.627374285,0.089910123,-0.110320318,1.015718711,0.811977792,0.254276757,-0.073885106,0.488195986,0.379864244,-0.264550509,-0.174657074,1.480370235,1.111807157,1.20903193,-0.192329636,2.101940705,1.255193399,-0.274422465,1.498069564,0.704882009,-0.453154343,1.512724437,1.085183209,-0.073643497,-0.029306478,0.035942472,1.713715084,0.220445641,1.39784214,1.107679578,-0.477740271,0.103088596,0.370215713,1.847646116,0.155852295,0.833608007,0.313050802,0.85170783,1.35227212,0.438725062,0.149717204,0.581025304,"HC"
"50","HD-48-1",-0.413618877,1.318852263,2.072716371,2.185337144,0.331003369,1.275914977,1.780749677,0.442410808,0.255313686,1.102171452,0.330128646,1.2037736,0.923338726,2.077350213,1.343769713,1.599952804,1.512909423,2.426012781,0.284621082,1.372031652,0.300142716,1.191947856,0.273656185,1.628512828,0.955560193,2.534093737,1.990185981,1.18992957,1.456014157,0.652206713,1.276426974,2.482139204,0.383623005,1.366827519,0.4430126,1.758379332,1.031785159,1.021864367,1.29815896,0.993116356,1.102145611,3.808799742,1.883592802,-0.421331619,1.427984478,1.493762503,2.466436,0.970713096,0.21928772,1.519231274,0.985358233,0.390180066,0.878851651,0.846772905,0.527343341,1.516626317,1.171001692,0.334411733,3.352887914,1.766210857,1.584073521,2.019086759,2.40682155,-0.122354761,0.634300099,2.09493227,1.721133613,-0.313763945,1.896277079,1.665481035,0.820129618,1.627609209,1.138286551,0.249508091,1.481957608,0.43372128,2.924314933,-0.072900725,2.296378836,1.538921324,2.305921971,1.399225083,0.127850812,0.509702967,0.79215493,2.007608237,0.195661667,2.386236953,1.620332058,1.478989347,2.448485398,1.545721372,-0.229046609,0.560162982,1.940721722,1.828827553,2.872315741,-0.041675042,1.987372616,1.245781047,0.99921038,1.388905215,1.236677573,-0.339074732,1.032769246,1.379958266,1.181138093,1.973463841,1.530573329,1.401681607,0.375900967,1.099178732,1.865740021,-0.192992612,2.252044923,1.872691334,1.408495617,1.491337623,0.400315737,1.389987782,1.186757477,1.698003343,1.6822987,1.826849333,0.751657531,1.500533338,2.303232326,0.539434449,1.433944245,1.911366865,0.349460937,2.65376978,1.533666837,1.747522385,1.534100862,2.651116629,1.544293301,1.507389713,2.29479498,1.643268953,0.865665247,-0.317800878,1.197557797,1.237794117,1.85407709,1.089917959,1.936427125,1.723454489,-0.283751355,2.065913838,1.024462663,1.005307955,1.213320723,0.231785594,1.536333381,1.808250542,1.421943922,1.357036431,1.485458362,1.16377198,-0.292500598,1.389629215,-0.010436193,0.821250902,1.069536678,1.089010841,1.31807293,1.010439746,1.484150787,0.380565621,1.666516001,"HC"
